Agent_ID,Agent_Name,Experience_Years,Total_Sales_Closed,Total_Rentals_Closed,Agent_Rating
2484,Agent_2484,4,20,166,3.4071430925738175
2485,Agent_2485,10,391,160,3.4942443968873027
2486,Agent_2486,5,243,35,4.674707903399897
2487,Agent_2487,26,483,75,3.2946028415201773
2488,Agent_2488,23,207,83,3.933896574855407
2489,Agent_2489,17,338,150,3.0445779097247954
2490,Agent_2490,28,405,91,4.208231043863308
2491,Agent_2491,2,404,28,4.286001564061442
2492,Agent_2492,28,406,33,4.5835273398527185
2493,Agent_2493,24,378,285,3.60042307123416
2494,Agent_2494,19,64,240,4.6448848110034735
2495,Agent_2495,26,340,187,4.538767224889189
2496,Agent_2496,6,2,168,4.177950607873932
2497,Agent_2497,26,450,120,3.1963532258866465
2498,Agent_2498,25,189,235,3.670478420005463
2499,Agent_2499,4,295,75,3.675219907906537
2500,Agent_2500,12,478,223,4.630633492579139
2501,Agent_2501,23,114,158,4.984365228003719
2502,Agent_2502,20,312,201,3.657040807457032
2503,Agent_2503,19,42,221,4.141775065452034
2504,Agent_2504,21,314,203,4.3230417640987024
2505,Agent_2505,23,290,200,3.2417145590901897
2506,Agent_2506,1,300,285,4.54790759489585
2507,Agent_2507,21,242,277,4.2830353530001055
2508,Agent_2508,3,151,42,4.123763980712854
2509,Agent_2509,21,245,113,4.627978479775056
2510,Agent_2510,10,343,72,4.599666299027491
2511,Agent_2511,11,69,114,3.5043910224329853
2512,Agent_2512,2,250,178,3.5901213131230643
2513,Agent_2513,28,126,146,3.223322604429164
2514,Agent_2514,11,277,89,3.548065792832017
2515,Agent_2515,24,452,171,3.448279410202799
2516,Agent_2516,7,384,266,4.690097388625529
2517,Agent_2517,5,373,125,4.593722444638547
2518,Agent_2518,23,412,17,4.273820704120275
2519,Agent_2519,27,418,89,4.9956206026688585
2520,Agent_2520,5,458,14,3.258870748148923
2521,Agent_2521,28,234,28,4.477194777266487
2522,Agent_2522,7,267,164,4.777964216909282
2523,Agent_2523,12,480,34,3.0088983732728454
2524,Agent_2524,17,171,225,4.058301533830845
2525,Agent_2525,9,133,39,4.581151517695733
2526,Agent_2526,8,199,58,4.81070457849313
2527,Agent_2527,11,272,24,3.330910059530214
2528,Agent_2528,7,310,138,3.6555156997739826
2529,Agent_2529,18,233,179,4.069685590737932
2530,Agent_2530,18,179,15,4.545009989558688
2531,Agent_2531,28,351,208,4.125304119366799
2532,Agent_2532,23,13,278,3.3670517882917173
2533,Agent_2533,28,478,181,3.559474000659153
2534,Agent_2534,18,40,103,3.3284147843559495
2535,Agent_2535,29,340,247,4.548943810482106
2536,Agent_2536,1,274,17,4.161501960087895
2537,Agent_2537,12,302,207,4.4768823776215685
2538,Agent_2538,13,305,219,4.163024592540051
2539,Agent_2539,11,332,260,4.588961852323955
2540,Agent_2540,25,473,48,3.6875746116683468
2541,Agent_2541,11,371,224,4.108208759690274
2542,Agent_2542,24,436,160,3.3856836131126324
2543,Agent_2543,23,130,56,4.594486170868352
2544,Agent_2544,16,347,94,4.930889355305281
2545,Agent_2545,29,213,264,3.12752984267624
2546,Agent_2546,2,106,298,4.39720064150324
2547,Agent_2547,1,174,226,3.813946807288006
2548,Agent_2548,13,72,173,4.683117461383425
2549,Agent_2549,6,35,209,3.0374389148722383
2550,Agent_2550,5,150,244,3.9199453368546475
2551,Agent_2551,26,375,191,4.203242440539381
2552,Agent_2552,2,279,230,3.169829528412607
2553,Agent_2553,21,412,146,4.397601522391817
2554,Agent_2554,25,488,141,4.799427869908019
2555,Agent_2555,26,175,130,4.340365282409324
2556,Agent_2556,9,165,229,4.563344540689456
2557,Agent_2557,28,468,257,3.8657319032979895
2558,Agent_2558,24,196,222,3.376043408167325
2559,Agent_2559,5,331,139,4.261724504745472
2560,Agent_2560,9,268,177,4.94205952663831
2561,Agent_2561,2,88,82,4.366591152575814
2562,Agent_2562,21,451,75,4.6845570886415695
2563,Agent_2563,9,499,98,4.060580849724166
2564,Agent_2564,4,489,281,4.382384696930777
2565,Agent_2565,7,467,148,4.6222157101629
2566,Agent_2566,9,385,224,3.914059058665061
2567,Agent_2567,2,438,188,4.202648448360912
2568,Agent_2568,9,492,152,4.509917043042601
2569,Agent_2569,13,303,207,3.157358973137729
2570,Agent_2570,23,1,228,4.499033120750386
2571,Agent_2571,6,329,9,4.967122609403011
2572,Agent_2572,6,280,121,4.581808900394526
2573,Agent_2573,27,296,190,3.0584395712169767
2574,Agent_2574,1,461,280,3.720639009627077
2575,Agent_2575,28,326,118,4.595947561111644
2576,Agent_2576,26,72,287,4.317182307497182
2577,Agent_2577,7,25,162,3.1078455891593806
2578,Agent_2578,21,272,83,4.419836113901746
2579,Agent_2579,4,408,212,3.3799407781699555
2580,Agent_2580,26,185,157,3.5071930101423368
2581,Agent_2581,3,77,241,3.342761102617203
2582,Agent_2582,7,319,182,3.983456225741086
2583,Agent_2583,14,280,269,3.9774169251192104
2584,Agent_2584,1,377,111,4.026278662318864
2585,Agent_2585,29,72,138,4.156617055127919
2586,Agent_2586,24,443,89,3.7515208414439547
2587,Agent_2587,5,471,74,3.430287406276682
2588,Agent_2588,6,450,148,4.04517899208567
2589,Agent_2589,9,328,283,3.8823596145664787
2590,Agent_2590,15,224,100,3.975753440900445
2591,Agent_2591,1,286,286,4.427474709237126
2592,Agent_2592,26,274,54,4.673429539117418
2593,Agent_2593,24,473,2,4.930424315788816
2594,Agent_2594,20,470,274,3.1013177825856983
2595,Agent_2595,8,276,292,3.2023810726720527
2596,Agent_2596,21,432,78,3.33928226743359
2597,Agent_2597,25,341,261,4.812227005212279
2598,Agent_2598,26,177,70,3.078984492312075
2599,Agent_2599,9,271,203,4.553333466940617
2600,Agent_2600,23,162,149,3.3198847968631444
2601,Agent_2601,5,164,241,4.370754042279423
2602,Agent_2602,21,404,8,3.1657376600517315
2603,Agent_2603,20,139,298,3.043496114395051
2604,Agent_2604,6,2,20,3.6081724732850544
2605,Agent_2605,21,469,39,4.046660728836653
2606,Agent_2606,22,345,103,4.754849015106336
2607,Agent_2607,1,314,89,4.975778154314488
2608,Agent_2608,25,379,210,3.6444216011061217
2609,Agent_2609,13,330,10,3.7526058871595644
2610,Agent_2610,7,242,162,3.3519229672615913
2611,Agent_2611,12,291,134,3.2709294810805654
2612,Agent_2612,22,289,216,4.520366465757051
2613,Agent_2613,14,394,72,3.809310312819216
2614,Agent_2614,29,49,53,4.062401558844086
2615,Agent_2615,10,315,117,3.0221952300676733
2616,Agent_2616,4,49,8,4.20465305029695
2617,Agent_2617,10,401,158,3.336732922876504
2618,Agent_2618,24,154,7,4.371876065206569
2619,Agent_2619,18,291,151,4.665986423862215
2620,Agent_2620,9,37,183,3.5025961337683866
2621,Agent_2621,26,401,166,3.938952740339901
2622,Agent_2622,11,277,205,4.198226123998857
2623,Agent_2623,9,144,188,4.550592607582668
2624,Agent_2624,17,477,189,4.775298517326388
2625,Agent_2625,29,156,222,4.892848349785062
2626,Agent_2626,4,31,81,3.7141913326590883
2627,Agent_2627,22,259,49,4.936752423097498
2628,Agent_2628,18,27,180,3.3223580120987517
2629,Agent_2629,18,115,221,4.188409772503917
2630,Agent_2630,8,317,219,4.165548676589028
2631,Agent_2631,2,481,170,4.567597590454586
2632,Agent_2632,13,112,140,4.421448281512719
2633,Agent_2633,27,288,77,3.572082721208689
2634,Agent_2634,22,85,38,4.259023281302384
2635,Agent_2635,27,33,260,4.578911332394455
2636,Agent_2636,2,284,215,4.731382046457683
2637,Agent_2637,22,114,203,3.2665118134671802
2638,Agent_2638,6,418,76,4.6352746295546705
2639,Agent_2639,17,101,134,3.3382320472599334
2640,Agent_2640,12,189,292,3.873409121563723
2641,Agent_2641,21,93,181,4.948446564287055
2642,Agent_2642,6,103,174,3.20418674045061
2643,Agent_2643,14,322,33,4.246812382716289
2644,Agent_2644,15,349,33,4.43883316472584
2645,Agent_2645,15,180,123,4.429576092614517
2646,Agent_2646,20,8,58,4.702677378775093
2647,Agent_2647,1,14,86,4.5281114246046865
2648,Agent_2648,10,398,170,3.4290229567627066
2649,Agent_2649,9,303,105,3.056643441088667
2650,Agent_2650,16,34,2,3.513796065292877
2651,Agent_2651,28,65,76,4.6251509407997276
2652,Agent_2652,21,227,235,4.750270106257589
2653,Agent_2653,21,21,28,3.189905226596066
2654,Agent_2654,29,481,29,4.238721382697899
2655,Agent_2655,19,301,218,4.991092729806607
2656,Agent_2656,24,284,63,3.4285781275846396
2657,Agent_2657,28,157,58,4.2599054859862795
2658,Agent_2658,17,444,268,3.860656405592621
2659,Agent_2659,2,360,148,3.8291017856873357
2660,Agent_2660,5,293,207,3.8267133985454027
2661,Agent_2661,11,272,70,3.643793832149904
2662,Agent_2662,16,332,94,4.213579945992258
2663,Agent_2663,16,263,298,3.9394387579040235
2664,Agent_2664,5,429,287,4.996212001486921
2665,Agent_2665,12,308,60,3.210235225745988
2666,Agent_2666,6,20,259,3.120279870098621
2667,Agent_2667,5,103,53,3.817258105593589
2668,Agent_2668,17,67,224,3.0105891191294982
2669,Agent_2669,17,438,86,4.121391002237794
2670,Agent_2670,28,73,252,4.5768257853087455
2671,Agent_2671,16,72,69,4.588731215737528
2672,Agent_2672,20,437,245,3.2731770899956296
2673,Agent_2673,4,203,214,3.080719749343343
2674,Agent_2674,27,171,95,3.1057474918975814
2675,Agent_2675,7,489,208,4.550845636230586
2676,Agent_2676,1,366,299,4.123205464939227
2677,Agent_2677,25,433,25,4.636917563705146
2678,Agent_2678,16,276,24,3.665055473645936
2679,Agent_2679,17,424,119,4.975110880523877
2680,Agent_2680,15,335,75,4.550878264290368
2681,Agent_2681,25,225,126,3.161769583816377
2682,Agent_2682,10,322,120,4.868571243138982
2683,Agent_2683,15,344,121,4.326600250476263
2684,Agent_2684,8,325,4,3.287594475360331
2685,Agent_2685,23,308,60,3.4887138945083747
2686,Agent_2686,8,199,40,3.6463530027898887
2687,Agent_2687,2,406,287,4.982693834015245
2688,Agent_2688,26,275,173,4.539980226982497
2689,Agent_2689,22,390,154,4.249418075501264
2690,Agent_2690,3,262,107,4.204862224209183
2691,Agent_2691,22,395,287,4.276127399160235
2692,Agent_2692,12,331,217,4.707034626163193
2693,Agent_2693,6,339,75,3.03228615332687
2694,Agent_2694,25,59,144,3.4631750462932382
2695,Agent_2695,2,288,275,4.071880353989535
2696,Agent_2696,4,439,174,3.097653590433758
2697,Agent_2697,18,59,202,3.644715098065069
2698,Agent_2698,23,9,168,4.3782934250213446
2699,Agent_2699,21,316,20,4.526868186082581
2700,Agent_2700,6,243,40,4.622555290456118
2701,Agent_2701,18,90,89,3.010834394709465
2702,Agent_2702,22,321,173,4.748290030838502
2703,Agent_2703,14,385,54,3.658842091803689
2704,Agent_2704,1,252,17,4.662655290492266
2705,Agent_2705,12,246,133,3.0000348178038863
2706,Agent_2706,1,270,172,3.5973420317350877
2707,Agent_2707,29,12,97,3.690689397964023
2708,Agent_2708,17,465,138,3.9480448096974703
2709,Agent_2709,23,472,144,4.694593226560609
2710,Agent_2710,11,334,145,3.61402773421303
2711,Agent_2711,24,417,31,4.589861694291422
2712,Agent_2712,21,250,66,3.6283786626322048
2713,Agent_2713,21,326,70,4.296689390400864
2714,Agent_2714,10,369,54,3.5421735581544693
2715,Agent_2715,10,396,292,4.373278046522772
2716,Agent_2716,4,317,205,4.98016989850811
2717,Agent_2717,18,176,134,4.509096427123439
2718,Agent_2718,24,248,74,4.372993017503534
2719,Agent_2719,20,43,72,4.605264105584075
2720,Agent_2720,6,42,233,4.920970955623535
2721,Agent_2721,21,51,209,3.5840642597722585
2722,Agent_2722,3,133,192,4.345751070753121
2723,Agent_2723,5,139,74,3.0157658175161
2724,Agent_2724,16,366,276,4.3637476465418095
2725,Agent_2725,26,184,242,3.704953505453713
2726,Agent_2726,28,329,240,3.8547067689049026
2727,Agent_2727,2,466,22,4.068722481793493
2728,Agent_2728,6,12,19,3.007181077178381
2729,Agent_2729,29,295,123,4.457576280093039
2730,Agent_2730,28,366,156,4.717263905625815
2731,Agent_2731,2,155,267,4.862123823752065
2732,Agent_2732,3,290,42,3.781897009989772
2733,Agent_2733,27,374,129,3.626266967419029
2734,Agent_2734,20,475,189,3.602838329288678
2735,Agent_2735,13,383,165,3.923712253866272
2736,Agent_2736,22,397,102,4.027831280452763
2737,Agent_2737,19,170,123,3.479036935461817
2738,Agent_2738,10,436,50,4.074734759636744
2739,Agent_2739,24,480,86,4.036261956233333
2740,Agent_2740,18,428,241,4.2157238834431565
2741,Agent_2741,13,329,279,4.678016545829317
2742,Agent_2742,28,493,254,4.279834353124657
2743,Agent_2743,2,161,240,4.199975455040256
2744,Agent_2744,14,399,271,3.83249416566363
2745,Agent_2745,12,226,199,3.690401085380712
2746,Agent_2746,8,443,256,4.4103205371847185
2747,Agent_2747,24,75,8,4.7788896376494145
2748,Agent_2748,24,414,129,4.317679664856984
2749,Agent_2749,8,114,209,3.4793747592586164
2750,Agent_2750,27,349,285,4.592535807528289
2751,Agent_2751,26,275,84,3.5535962081295813
2752,Agent_2752,1,410,110,4.487297712487745
2753,Agent_2753,2,395,277,3.801437297077544
2754,Agent_2754,23,30,85,4.084018087710116
2755,Agent_2755,12,145,65,3.580491235943823
2756,Agent_2756,1,452,194,4.0853450176567385
2757,Agent_2757,7,70,10,3.7828036076345946
2758,Agent_2758,3,331,112,4.119831415808003
2759,Agent_2759,14,79,174,4.509770334746165
2760,Agent_2760,22,234,94,3.5950677268564286
2761,Agent_2761,29,455,119,4.547327145863383
2762,Agent_2762,21,465,128,4.058607977020023
2763,Agent_2763,19,368,246,4.547023235440877
2764,Agent_2764,18,11,66,4.637960744760987
2765,Agent_2765,25,479,123,4.365404420146459
2766,Agent_2766,26,454,43,4.701773942309369
2767,Agent_2767,5,273,270,4.62675829233369
2768,Agent_2768,28,450,2,3.8965862140169705
2769,Agent_2769,26,133,268,4.539161593938796
2770,Agent_2770,15,323,206,4.070675832829003
2771,Agent_2771,27,136,71,4.088008891902033
2772,Agent_2772,27,88,49,4.190742571957881
2773,Agent_2773,15,80,93,4.451078799932373
2774,Agent_2774,5,430,10,3.598383791666528
2775,Agent_2775,25,48,113,4.1610366846981055
2776,Agent_2776,20,379,157,4.723539950645337
2777,Agent_2777,13,280,251,4.7664334847400065
2778,Agent_2778,3,146,123,3.420919464987556
2779,Agent_2779,11,272,154,3.0554787179289895
2780,Agent_2780,19,345,78,3.722586552626236
2781,Agent_2781,28,291,133,4.158644011276233
2782,Agent_2782,15,324,281,4.439821503478432
2783,Agent_2783,1,30,272,4.948117173639465
2784,Agent_2784,28,41,19,4.765409074290501
2785,Agent_2785,24,97,289,4.434540022795122
2786,Agent_2786,16,351,104,4.0114425952552
2787,Agent_2787,13,127,103,3.9284095612973386
2788,Agent_2788,2,38,55,3.0832768529723493
2789,Agent_2789,17,116,231,4.269947491541455
2790,Agent_2790,18,192,183,3.6105588137228137
2791,Agent_2791,1,64,158,3.8657224814548385
2792,Agent_2792,2,290,237,4.505392999910094
2793,Agent_2793,8,390,260,4.1401736253122685
2794,Agent_2794,25,497,22,4.745378788349259
2795,Agent_2795,25,496,258,3.7532185501918214
2796,Agent_2796,29,399,89,4.02258430686066
2797,Agent_2797,22,143,127,4.496972757721082
2798,Agent_2798,23,93,91,3.3905475255358324
2799,Agent_2799,25,9,42,3.619173426001211
2800,Agent_2800,22,165,191,4.628996849601652
2801,Agent_2801,16,211,182,4.101633590970924
2802,Agent_2802,11,289,205,4.552964896784757
2803,Agent_2803,9,281,166,3.3416707128783973
2804,Agent_2804,13,211,128,3.025836523737436
2805,Agent_2805,13,379,117,4.291029539973719
2806,Agent_2806,12,270,264,4.145269834500197
2807,Agent_2807,6,47,162,4.772175131537507
2808,Agent_2808,13,248,146,3.8850280372997843
2809,Agent_2809,5,449,83,3.9972693026906363
2810,Agent_2810,15,296,267,4.221930399286956
2811,Agent_2811,15,318,39,3.113963317621304
2812,Agent_2812,3,457,261,4.925952970980721
2813,Agent_2813,7,167,144,4.810041325335325
2814,Agent_2814,26,492,108,4.0259392154922296
2815,Agent_2815,6,130,244,3.9534066828659182
2816,Agent_2816,2,480,74,3.449918133547504
2817,Agent_2817,2,282,180,3.0470472031048406
2818,Agent_2818,11,105,262,4.075557260515355
2819,Agent_2819,13,344,45,3.2938708405738466
2820,Agent_2820,26,55,40,4.966680962662171
2821,Agent_2821,19,94,27,3.343449071043695
2822,Agent_2822,29,264,179,4.333906994068768
2823,Agent_2823,3,372,148,4.387924466059248
2824,Agent_2824,21,369,25,4.387783217379746
2825,Agent_2825,4,276,102,3.157851850561835
2826,Agent_2826,25,282,232,4.287404193313785
2827,Agent_2827,10,370,272,4.020774376028993
2828,Agent_2828,18,112,30,4.089044337609082
2829,Agent_2829,14,29,141,4.174142516151125
2830,Agent_2830,24,172,263,4.706688740965384
2831,Agent_2831,2,188,289,3.383024124228351
2832,Agent_2832,28,303,251,3.3839061631258485
2833,Agent_2833,10,301,91,3.7242773600233843
2834,Agent_2834,10,160,278,4.336835770175755
2835,Agent_2835,10,19,286,4.465965516685664
2836,Agent_2836,13,194,299,3.844865218740999
2837,Agent_2837,8,309,25,3.5261426282057715
2838,Agent_2838,19,422,285,3.3089913206371033
2839,Agent_2839,21,17,204,4.481755313818411
2840,Agent_2840,10,349,252,4.377849807130109
2841,Agent_2841,27,141,214,4.8412024665672515
2842,Agent_2842,14,486,268,4.429888162669763
2843,Agent_2843,2,8,131,3.627427341520254
2844,Agent_2844,22,239,34,3.3751117684066907
2845,Agent_2845,10,374,293,4.4940740816272
2846,Agent_2846,7,498,83,4.008156784088687
2847,Agent_2847,4,163,53,4.755789320698008
2848,Agent_2848,22,239,67,3.9655898507426715
2849,Agent_2849,10,100,32,4.662246625918461
2850,Agent_2850,24,281,44,3.5087642502915837
2851,Agent_2851,18,114,243,4.680677611025738
2852,Agent_2852,2,109,220,4.687708954813969
2853,Agent_2853,13,412,93,3.1397565982107976
2854,Agent_2854,9,313,30,3.222887936505498
2855,Agent_2855,8,24,22,4.815259728074761
2856,Agent_2856,16,277,162,4.828050377281642
2857,Agent_2857,29,1,85,3.399290171903525
2858,Agent_2858,20,155,16,4.0149598140828235
2859,Agent_2859,18,52,90,3.8330347433638865
2860,Agent_2860,2,372,298,3.292544170379956
2861,Agent_2861,28,215,290,4.2908909782336835
2862,Agent_2862,8,232,77,3.6004032509423993
2863,Agent_2863,2,110,243,4.404328291909284
2864,Agent_2864,24,112,138,4.2677205424957
2865,Agent_2865,23,133,294,4.725110079305516
2866,Agent_2866,9,394,293,3.8951910438211543
2867,Agent_2867,21,152,116,4.391135715389288
2868,Agent_2868,9,303,194,4.083561073954274
2869,Agent_2869,4,40,83,3.155089792753574
2870,Agent_2870,28,149,280,3.725982979532578
2871,Agent_2871,28,487,20,4.013636811115499
2872,Agent_2872,24,222,224,3.2675272741789176
2873,Agent_2873,15,9,149,3.329404472731037
2874,Agent_2874,15,232,28,4.77689649169165
2875,Agent_2875,1,165,3,3.188115299467926
2876,Agent_2876,23,222,284,3.086642342947594
2877,Agent_2877,11,54,67,4.449412574752982
2878,Agent_2878,23,466,232,3.0304319579007135
2879,Agent_2879,18,56,124,3.1764726197341426
2880,Agent_2880,9,336,233,3.9050781165175934
2881,Agent_2881,1,22,176,4.644450895082059
2882,Agent_2882,17,105,130,3.8188700897297796
2883,Agent_2883,7,22,65,3.0288440143049806
2884,Agent_2884,21,332,48,3.0125934244778962
2885,Agent_2885,8,94,53,3.751908567676055
2886,Agent_2886,17,101,240,3.047371317635076
2887,Agent_2887,8,24,6,4.721993464278187
2888,Agent_2888,16,274,53,4.864386409467069
2889,Agent_2889,13,139,223,4.32021074787005
2890,Agent_2890,27,331,172,4.540658085165136
2891,Agent_2891,9,357,22,3.883889438229491
2892,Agent_2892,17,279,247,3.9739450617066154
2893,Agent_2893,25,154,62,4.859984641812618
2894,Agent_2894,11,156,171,4.588715051167419
2895,Agent_2895,23,132,251,3.3317993927487315
2896,Agent_2896,13,421,225,4.027097176534404
2897,Agent_2897,8,448,79,3.732109163445042
2898,Agent_2898,22,483,67,3.8572568533462777
2899,Agent_2899,9,437,51,4.452300968850228
2900,Agent_2900,5,4,266,4.240878380143219
2901,Agent_2901,29,373,150,4.969559170047963
2902,Agent_2902,10,269,290,3.532452983696423
2903,Agent_2903,29,356,269,4.874036505129235
2904,Agent_2904,4,386,116,4.2610864074860055
2905,Agent_2905,2,39,242,3.797862819744202
2906,Agent_2906,12,162,95,3.115889078525587
2907,Agent_2907,8,208,174,3.2951993051331003
2908,Agent_2908,29,445,185,3.4760172821124433
2909,Agent_2909,25,242,144,4.035645255860212
2910,Agent_2910,7,14,99,3.2238913484206932
2911,Agent_2911,28,329,50,3.4616865803203885
2912,Agent_2912,28,219,152,3.0102511033033243
2913,Agent_2913,1,335,128,4.900652835241276
2914,Agent_2914,19,336,121,3.6628087790586834
2915,Agent_2915,27,166,159,3.1021452407750845
2916,Agent_2916,17,111,66,3.768536155524536
2917,Agent_2917,3,67,100,3.8495657193800863
2918,Agent_2918,24,435,226,3.2653860860265995
2919,Agent_2919,16,256,105,4.6395397056815355
2920,Agent_2920,15,437,220,3.6034021510746026
2921,Agent_2921,23,350,249,3.7909523152546902
2922,Agent_2922,4,59,40,3.4078578246987954
2923,Agent_2923,2,169,238,3.3230447549158946
2924,Agent_2924,7,285,294,3.8036104549106398
2925,Agent_2925,27,6,88,4.878004941899324
2926,Agent_2926,29,29,34,3.6594747741875047
2927,Agent_2927,6,165,291,3.9019628901812675
2928,Agent_2928,20,392,160,4.348833679888054
2929,Agent_2929,24,266,18,4.792831566599582
2930,Agent_2930,6,437,91,4.698263497297143
2931,Agent_2931,18,169,84,4.023186881427153
2932,Agent_2932,26,54,21,4.923893696259418
2933,Agent_2933,17,144,112,3.615107869731691
2934,Agent_2934,11,263,228,3.273872755200748
2935,Agent_2935,18,304,52,3.1801540364663965
2936,Agent_2936,17,387,166,4.418038233206323
2937,Agent_2937,6,48,177,3.0088326587333523
2938,Agent_2938,17,471,171,4.749765149078944
2939,Agent_2939,15,84,133,3.987819365505649
2940,Agent_2940,18,152,275,3.252335710562019
2941,Agent_2941,22,65,101,4.924493235329959
2942,Agent_2942,18,459,137,4.5177195249365045
2943,Agent_2943,2,207,282,3.93336899622257
2944,Agent_2944,18,394,202,3.0192411902950598
2945,Agent_2945,9,339,256,3.324606400564303
2946,Agent_2946,16,327,139,3.1250135570404014
2947,Agent_2947,12,35,67,3.1793523380473223
2948,Agent_2948,7,462,142,3.5328692962097765
2949,Agent_2949,13,373,294,4.014886388091625
2950,Agent_2950,22,217,128,3.125966525438761
2951,Agent_2951,22,93,47,4.578491315247314
2952,Agent_2952,13,421,129,4.709085789973752
2953,Agent_2953,18,389,23,3.1443956149549077
2954,Agent_2954,14,393,196,3.0501454791799447
2955,Agent_2955,26,346,11,3.31611487242865
2956,Agent_2956,22,145,7,4.850389814111502
2957,Agent_2957,6,424,242,4.546105914192762
2958,Agent_2958,15,487,260,4.556931708735366
2959,Agent_2959,16,192,22,3.364218423508101
2960,Agent_2960,18,110,210,3.6729792877014633
2961,Agent_2961,13,374,193,4.436372540484195
2962,Agent_2962,27,328,191,3.2033737388814965
2963,Agent_2963,21,206,230,4.989116265351376
2964,Agent_2964,26,255,185,4.1309289156213795
2965,Agent_2965,12,59,47,3.3643943550948023
2966,Agent_2966,10,350,60,4.167468995142333
2967,Agent_2967,10,111,293,3.037869467330802
2968,Agent_2968,20,303,56,4.756927274899553
2969,Agent_2969,1,83,220,3.931761386482937
2970,Agent_2970,11,329,50,3.7636794535699925
2971,Agent_2971,13,309,22,3.2139810852161483
2972,Agent_2972,1,248,188,3.6481332767054813
2973,Agent_2973,23,180,30,4.350818106541446
2974,Agent_2974,1,363,5,3.8801235267520764
2975,Agent_2975,29,189,153,4.782752988285242
2976,Agent_2976,8,331,88,4.265924725363058
2977,Agent_2977,17,183,133,3.919302689871455
2978,Agent_2978,25,363,163,3.708603809850994
2979,Agent_2979,4,168,178,4.418349485095958
2980,Agent_2980,3,236,276,4.605893813214769
2981,Agent_2981,9,325,145,3.486960566648122
2982,Agent_2982,25,176,225,3.1973902047158216
2983,Agent_2983,16,211,97,3.0876042376935704
2984,Agent_2984,22,31,222,4.320924732276513
2985,Agent_2985,11,360,57,3.835903995318324
2986,Agent_2986,27,423,168,3.8860299221160615
2987,Agent_2987,10,90,182,4.374753914620996
2988,Agent_2988,27,180,86,4.565484098541181
2989,Agent_2989,28,62,250,4.602055728440658
2990,Agent_2990,2,274,269,4.525105648092216
2991,Agent_2991,13,209,53,4.805750497846097
2992,Agent_2992,17,255,270,3.949516033870177
2993,Agent_2993,29,188,138,4.292043036652075
2994,Agent_2994,2,224,87,4.494656898039015
2995,Agent_2995,1,320,167,3.339992836266838
2996,Agent_2996,26,297,102,3.175143021441924
2997,Agent_2997,5,401,161,3.883550624474072
2998,Agent_2998,28,270,102,3.216080809433162
2999,Agent_2999,5,464,37,3.0560976595063227
3000,Agent_3000,5,28,197,3.892957573584849
3001,Agent_3001,4,441,206,4.887418840087026
3002,Agent_3002,24,383,131,3.4410789735766976
3003,Agent_3003,26,74,171,3.342568367269322
3004,Agent_3004,25,377,106,3.636446670275576
3005,Agent_3005,5,4,28,4.991593212068611
3006,Agent_3006,27,188,16,4.738974160536237
3007,Agent_3007,20,447,82,3.6193744564916863
3008,Agent_3008,28,224,207,3.6716030861920492
3009,Agent_3009,28,176,33,4.5252381385736555
3010,Agent_3010,20,194,97,4.569030347706511
3011,Agent_3011,2,392,276,4.970630974653175
3012,Agent_3012,6,186,143,3.5394510411136055
3013,Agent_3013,11,389,187,3.9702675607586935
3014,Agent_3014,2,298,253,3.612272784439109
3015,Agent_3015,15,126,166,3.9056990239859117
3016,Agent_3016,4,414,92,3.32937417325936
3017,Agent_3017,2,182,240,3.8629691641497645
3018,Agent_3018,26,166,152,3.2500008149970565
3019,Agent_3019,11,117,135,4.982863234705424
3020,Agent_3020,14,269,170,3.0440469158015198
3021,Agent_3021,14,71,70,3.3054458825756563
3022,Agent_3022,6,473,44,4.459985570994235
3023,Agent_3023,25,299,55,3.3208886513552587
3024,Agent_3024,27,17,248,4.10290415759119
3025,Agent_3025,16,435,170,3.747636380290997
3026,Agent_3026,5,82,190,3.3027506339518755
3027,Agent_3027,13,316,42,3.110951893519368
3028,Agent_3028,27,198,69,4.118129702343828
3029,Agent_3029,4,160,245,3.495374199826088
3030,Agent_3030,2,382,187,3.5807053778459697
3031,Agent_3031,18,475,63,4.513374939129447
3032,Agent_3032,13,324,105,4.593443355840247
3033,Agent_3033,22,185,154,4.82068630114285
3034,Agent_3034,21,128,266,4.351665278848909
3035,Agent_3035,19,337,29,3.3881675975168033
3036,Agent_3036,6,330,154,4.253512764706229
3037,Agent_3037,21,88,224,3.822521979497534
3038,Agent_3038,4,66,157,4.08643452003985
3039,Agent_3039,13,383,106,3.2478945225160762
3040,Agent_3040,8,203,18,3.2285891421150286
3041,Agent_3041,18,36,21,4.295790409894451
3042,Agent_3042,29,433,263,3.7505585865653845
3043,Agent_3043,17,120,225,3.3348069346747615
3044,Agent_3044,2,342,191,4.013543317706318
3045,Agent_3045,28,247,175,3.9167062880868135
3046,Agent_3046,26,11,267,4.024212938726023
3047,Agent_3047,5,495,82,3.4329499022805585
3048,Agent_3048,10,174,156,3.0210457196030234
3049,Agent_3049,9,400,187,4.932226646591793
3050,Agent_3050,27,342,261,3.544170041113217
3051,Agent_3051,23,142,267,4.408711380684113
3052,Agent_3052,20,445,143,3.1670777807719994
3053,Agent_3053,7,473,135,3.844456287064215
3054,Agent_3054,10,10,22,3.780588241228531
3055,Agent_3055,25,262,133,3.845014653308829
3056,Agent_3056,23,247,71,4.873839716849209
