Property_ID,Type,City,Size_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Price,Rental_Price,Neighborhood,Status
8675,Condo,Miami,839.0,3,3,1956,911082.6743726378,7779.33533448153,South Beach,Rented
8676,House,Chicago,2268.0,4,1,1964,431228.82865794585,3543.834101660691,Lincoln Park,Rented
8677,Townhouse,Seattle,591.0,2,1,1993,981804.5081236134,1563.9827772141045,Capitol Hill,Sold
8678,House,San Francisco,4924.0,3,3,1978,451550.6619854084,1551.9557877879452,SoMa,Sold
8679,,New York,671.0,3,1,1951,225857.93197720536,5511.449019323085,Bronx,Rented
8680,House,Los Angeles,3249.0,3,1,2007,118963.22072864625,3736.7022631107484,Hollywood,Sold
8681,Apartment,San Francisco,3602.0,3,1,2020,819081.5647185456,901.8701489875873,Downtown,Sold
8682,Townhouse,Los Angeles,1120.0,3,2,1959,1805444.0199389812,1146.4037692932206,Hollywood,Sold
8683,Condo,Chicago,1488.0,2,3,2004,931045.3767055674,3697.2111083531863,The Loop,Rented
8684,Condo,Seattle,576.0,3,2,1991,1326667.9759804262,6467.218335724245,Queen Anne,Rented
8685,House,New York,2698.0,3,3,2019,1654001.917587837,1568.488632086216,Brooklyn,Rented
8686,Condo,Chicago,4737.0,2,3,2017,1150607.6672653153,1354.000482375433,Hyde Park,Rented
8687,Townhouse,Chicago,730.0,1,3,2021,1170073.363824158,4039.1273733243943,Lincoln Park,Sold
8688,Condo,Seattle,2675.0,1,1,1962,1095841.813830268,4433.493428362953,Capitol Hill,Sold
8689,House,Chicago,,1,2,1986,337664.08693839744,4349.677921043729,Hyde Park,Rented
8690,Townhouse,Chicago,3044.0,3,3,1957,1307739.7576994651,4273.415180085192,The Loop,Sold
8691,Apartment,Los Angeles,4112.0,2,2,1989,1474033.788646183,7173.754925256834,Hollywood,Sold
8692,House,Miami,3357.0,1,2,1958,100528.24897260488,3442.9892349744146,Downtown,Rented
8693,Apartment,Los Angeles,2053.0,4,2,2009,258361.73002961712,751.644808447522,Santa Monica,Rented
8694,Townhouse,Seattle,4864.0,4,2,1959,1129197.0456251977,574.897209221775,Downtown,Rented
8695,House,San Francisco,3165.0,2,1,2020,1693995.5492973109,3524.7349180054307,SoMa,Rented
8696,House,Seattle,4240.0,3,1,1971,1112932.4102258498,7201.569902916803,Downtown,Sold
8697,Townhouse,Seattle,1461.0,1,3,2005,925626.5212748225,5837.591347087741,Queen Anne,Sold
8698,Condo,Seattle,2127.0,3,3,1995,1879896.0193778789,4776.86926645434,Downtown,Available
8699,House,Seattle,2467.0,1,1,1967,244977.38834908683,5763.6685417707395,Downtown,Rented
8700,House,Chicago,3831.0,5,3,2022,362583.1568947306,1755.1660338964466,Hyde Park,Available
8701,Apartment,Seattle,1574.0,5,1,2008,1401763.7708529152,2744.0866775091404,Downtown,Rented
8702,Condo,San Francisco,3704.0,3,2,2010,306766.1171966371,6431.045538573154,Mission District,Sold
8703,Apartment,Seattle,1528.0,4,2,2001,356758.0874236033,580.4051626298075,Queen Anne,Rented
8704,Apartment,Los Angeles,1147.0,3,1,1958,1756664.3721181655,2784.852596927383,Hollywood,Available
8705,Condo,Chicago,3662.0,1,3,2012,499369.5253734277,7634.51172862348,Lincoln Park,Rented
8706,Condo,Los Angeles,1402.0,3,3,2013,1282622.4265557413,5081.942842374889,Santa Monica,Sold
8707,Townhouse,Chicago,4567.0,3,1,1963,853842.3395969403,5986.018394973729,The Loop,Sold
8708,Condo,Los Angeles,2003.0,1,1,1966,359777.90248005884,3467.6642744906253,Beverly Hills,Rented
8709,House,New York,3362.0,4,2,1966,833568.0738964274,1275.1207077114034,Brooklyn,Sold
8710,Condo,Miami,4978.0,5,3,2000,890861.9811510568,5617.179658666308,Little Havana,Sold
8711,Townhouse,Miami,3397.0,1,2,2005,1294405.999147252,3682.0839704259083,Downtown,Rented
8712,Townhouse,Chicago,1845.0,3,1,1973,391631.02638343,1578.802466802627,The Loop,Sold
8713,Townhouse,New York,989.0,2,3,1985,170969.95854914782,7224.252353718012,Manhattan,Rented
8714,Condo,San Francisco,925.0,3,2,2011,1251381.1228422802,2387.810041206081,Mission District,Sold
8715,Condo,New York,3231.0,3,3,1967,224274.74426181143,3113.6712861598476,Manhattan,Rented
8716,Apartment,Chicago,4491.0,2,3,2004,392347.70174790965,2068.3673151404373,The Loop,Sold
8717,Apartment,New York,1907.0,3,1,1991,1964793.1429476643,3439.771108757385,Manhattan,Sold
8718,House,San Francisco,922.0,2,2,2014,143255.17906427075,5084.288211737628,Downtown,Sold
8719,Apartment,Chicago,3455.0,3,1,1963,1320326.244668741,2053.219246953783,The Loop,Rented
8720,House,Miami,1714.0,4,2,1959,363767.5202720334,3192.42855174686,Little Havana,Available
8721,Townhouse,Seattle,4442.0,5,1,1954,1660236.1621326294,600.8413862597243,Downtown,Sold
8722,,New York,2300.0,4,1,1971,1205354.9247783546,1696.063304056904,Queens,Sold
8723,Condo,Miami,4960.0,1,1,1986,997698.3155173061,7301.794486816559,Little Havana,Sold
8724,Apartment,Miami,2569.0,1,2,1982,974773.4055121534,5265.10021685649,Little Havana,Sold
8725,House,Los Angeles,2877.0,3,1,1959,1374794.0684585737,4281.000860909693,Beverly Hills,Rented
8726,Apartment,San Francisco,,1,3,2013,1693496.9277788578,4361.159858624767,Downtown,Sold
8727,Townhouse,Seattle,1771.0,1,1,2007,113167.18039870184,5315.644629495397,Capitol Hill,Rented
8728,Condo,New York,4856.0,3,3,2012,138477.24396956165,2079.512995928746,Brooklyn,Rented
8729,House,Miami,4343.0,3,2,1984,617658.8290295595,755.1479411426924,South Beach,Sold
8730,Condo,Miami,934.0,5,3,1998,1502698.335872522,3576.3699889772934,South Beach,Sold
8731,Condo,San Francisco,4098.0,2,3,1977,468184.69782532536,7318.381829526242,SoMa,Available
8732,House,Seattle,4049.0,3,3,2004,872789.8043017521,4330.067746273115,Downtown,Sold
8733,Condo,Seattle,4271.0,5,3,1958,1064428.4611992023,7120.47933424063,Downtown,Available
8734,Condo,Miami,1034.0,4,3,1994,808576.6660078642,1444.9431887914166,Downtown,Rented
8735,Apartment,Miami,880.0,1,2,1976,982808.5159190991,2551.159969377202,Downtown,Sold
8736,Condo,Miami,2650.0,2,2,1981,1617622.5841626714,5301.736628563327,South Beach,Sold
8737,Condo,Miami,4624.0,4,2,1990,535477.716138911,675.9655679533535,South Beach,Sold
8738,Condo,Los Angeles,4425.0,3,2,1970,720807.6723114824,1627.2224457285913,Beverly Hills,Rented
8739,Condo,Los Angeles,3628.0,4,2,1956,1100498.1318207795,1327.3581254991495,Beverly Hills,Sold
8740,House,Seattle,4549.0,5,2,1971,1743678.3381895968,4378.740769569862,Queen Anne,Sold
8741,Townhouse,Chicago,1046.0,3,1,2003,489942.7309387177,7111.385970353109,Lincoln Park,Sold
8742,Apartment,New York,4116.0,3,3,2016,1097034.248140159,523.9476154607402,Bronx,Rented
8743,Condo,San Francisco,4922.0,2,2,2007,1763972.0443031988,919.6454480030911,SoMa,Rented
8744,Condo,Chicago,2251.0,5,1,2013,313756.0523616551,5478.153082769606,Hyde Park,Rented
8745,House,Los Angeles,3615.0,1,2,1991,1470724.754827532,3263.5525898370224,Beverly Hills,Rented
8746,Townhouse,Los Angeles,718.0,4,2,2002,525085.1681824978,7200.339028338374,Hollywood,Sold
8747,Condo,Los Angeles,625.0,2,1,1977,429854.121636872,4533.969649591168,Santa Monica,Sold
8748,House,Chicago,4914.0,2,2,2007,549064.0193834314,947.1891746690146,The Loop,Sold
8749,Apartment,Los Angeles,1828.0,3,3,1954,1055444.839527198,551.8960646115502,Beverly Hills,Sold
8750,Apartment,Chicago,1723.0,4,3,2004,1246450.896744329,3793.427957009153,Lincoln Park,Sold
8751,Condo,Los Angeles,4680.0,2,1,2009,469076.02809308685,3478.4993761085625,Santa Monica,Available
8752,Condo,Miami,3270.0,3,2,1994,312729.74134504853,4110.183064249355,Little Havana,Sold
8753,Townhouse,Miami,2074.0,3,3,1969,960063.5791691067,3722.053354144199,Little Havana,Sold
8754,Townhouse,New York,2442.0,5,1,1958,209054.34583119646,5014.120003923839,Manhattan,Sold
8755,Condo,Los Angeles,3840.0,3,3,1956,1123978.218223806,7255.721354693196,Beverly Hills,Rented
8756,House,New York,4957.0,1,1,1956,1397454.1739251663,6170.128282467042,Manhattan,Sold
8757,Townhouse,Chicago,2914.0,5,1,1999,1897002.1851964823,4468.889648732743,Lincoln Park,Sold
8758,Condo,New York,1754.0,5,3,1963,,4456.129581740006,Manhattan,Rented
8759,Townhouse,Los Angeles,1487.0,1,2,1984,923291.0473763578,7871.6342872728865,Beverly Hills,Rented
8760,Condo,Chicago,2348.0,1,1,2012,587740.3348984173,7563.739152493156,The Loop,Rented
8761,Apartment,Chicago,4401.0,2,3,1968,514015.8758372168,1678.9430564924016,Hyde Park,Sold
8762,Condo,Miami,4219.0,2,3,2022,1087096.9576597917,5272.609359610498,South Beach,Sold
8763,Apartment,Chicago,1817.0,1,3,2008,372535.09575466916,2838.717502268671,Hyde Park,Sold
8764,Townhouse,Chicago,1871.0,2,1,2013,129288.83081355665,1995.6762448420948,Hyde Park,Sold
8765,Condo,New York,860.0,1,2,2014,408057.5599635796,7566.942423700931,Manhattan,Rented
8766,Townhouse,Seattle,857.0,1,3,1966,737480.0357053112,1144.6679176191424,Downtown,Sold
8767,Apartment,Chicago,3701.0,3,3,1961,120849.02948166427,704.6970678147092,The Loop,Rented
8768,,San Francisco,4390.0,2,1,2004,1728554.074612352,4028.93346168908,Mission District,Sold
8769,Townhouse,Seattle,3283.0,5,2,1967,1208786.6918291645,4520.291407804563,Downtown,Sold
8770,Apartment,Miami,563.0,5,1,2015,151599.23182883605,1303.8770074616941,Downtown,Sold
8771,Townhouse,Miami,2728.0,2,2,1973,534367.3905912829,7604.22390765716,Downtown,Rented
8772,House,Chicago,3134.0,2,1,1953,1362223.632782081,1191.1078113968529,The Loop,Sold
8773,Apartment,New York,4349.0,2,2,1953,156885.58770030292,5912.654475526156,Bronx,Available
8774,Apartment,Seattle,4438.0,2,3,1970,816235.08979072,3237.455055777016,Queen Anne,Sold
8775,Apartment,Miami,2015.0,3,1,1976,283662.9770113699,2471.9620253354715,Little Havana,Sold
8776,Condo,Miami,1079.0,1,2,1960,844038.1922882288,2082.91823295833,Little Havana,Rented
8777,Condo,San Francisco,4917.0,2,3,2011,1939240.8696085222,1818.9777348881928,SoMa,Available
8778,Condo,Chicago,2831.0,2,3,2013,964515.083530848,4459.065441890089,Lincoln Park,Rented
8779,House,Seattle,2913.0,1,2,1976,1266026.2033698526,835.7177876743286,Downtown,Available
8780,House,Miami,2658.0,1,1,2013,876040.7790144901,6278.520957510684,Downtown,Sold
8781,Apartment,Miami,2625.0,1,3,1985,698540.3100103713,2250.8702188418265,Downtown,Sold
8782,House,Miami,4269.0,4,2,2011,1260177.771248288,3756.2793503353273,Little Havana,Sold
8783,Townhouse,Miami,2783.0,5,1,1996,1279390.1443251579,1101.8441435036623,South Beach,Sold
8784,Apartment,New York,4266.0,2,3,2015,1269132.8940224375,4023.394225991082,Manhattan,Sold
8785,Apartment,Los Angeles,3605.0,3,2,1990,150953.63222445472,5199.681740948666,Beverly Hills,Sold
8786,Townhouse,San Francisco,4052.0,3,3,1994,1423407.6801414243,870.4132348470451,Mission District,Sold
8787,Apartment,New York,3975.0,1,1,1973,1384087.890997983,7012.675018530557,Manhattan,Sold
8788,House,San Francisco,2338.0,3,1,1968,233254.02908231685,2739.4551988456933,SoMa,Sold
8789,Condo,Miami,721.0,5,3,2020,461316.4855877466,3053.087053338354,South Beach,Sold
8790,Townhouse,San Francisco,1395.0,2,1,2017,1088667.9087338876,1744.3681824088055,SoMa,Rented
8791,House,Chicago,3911.0,3,1,1989,785479.0646674841,7128.594489351195,Lincoln Park,Rented
8792,Townhouse,Chicago,3508.0,5,2,2013,1194431.4094754185,3092.4040536245802,The Loop,Available
8793,,Los Angeles,1484.0,5,3,2001,1544784.9000949992,2731.8309954981614,Hollywood,Rented
8794,Apartment,Los Angeles,2132.0,4,3,1992,1141317.1356764245,5897.919261869557,Santa Monica,Rented
8795,Apartment,San Francisco,4170.0,4,2,2011,972059.3244118823,2866.750117320877,Downtown,Rented
8796,House,New York,3390.0,3,1,2004,600930.1044018293,3961.4305742767465,Queens,Sold
8797,Townhouse,New York,2543.0,5,3,1991,1269433.863990178,7997.373684855635,Bronx,Available
8798,Apartment,Miami,1908.0,1,3,2008,1671717.943258026,4177.120891992086,South Beach,Sold
8799,Apartment,New York,4372.0,4,2,1997,598558.9436690216,3974.1541269059244,Bronx,Rented
8800,Townhouse,Los Angeles,1835.0,5,1,1995,1597467.1902627076,6486.557040301878,Santa Monica,Sold
8801,House,New York,4137.0,4,2,2002,893454.376537617,819.8192990052332,Bronx,Sold
8802,House,Miami,3958.0,2,3,2013,312534.89297229226,3316.7293737295845,Downtown,Sold
8803,Townhouse,Chicago,4897.0,5,1,1969,1830203.4526578125,5753.977798324236,Hyde Park,Sold
8804,House,New York,4100.0,5,1,1978,1395105.089884669,7343.2679823409435,Manhattan,Sold
8805,Apartment,New York,1875.0,2,2,2003,1697914.7968549198,5365.608251198756,Queens,Sold
8806,Townhouse,Los Angeles,2033.0,4,1,2002,1344324.1058749298,4474.07989705589,Beverly Hills,Rented
8807,Apartment,San Francisco,2452.0,2,3,1957,334715.4457848281,3958.8224229546913,Mission District,Rented
8808,Condo,Chicago,3757.0,3,3,1969,1129080.038176935,4091.625780307267,Hyde Park,Rented
8809,Condo,San Francisco,3491.0,1,3,2014,1303895.335746273,4034.879634900127,Mission District,Rented
8810,House,Miami,3996.0,4,1,2007,596311.251890577,7544.155806338334,Little Havana,Available
8811,Condo,Miami,4657.0,5,1,2014,1298709.705419777,6575.909323031995,Downtown,Available
8812,Apartment,San Francisco,3972.0,3,3,1984,1176900.4327107058,2932.7084940724717,SoMa,Sold
8813,Condo,Los Angeles,3417.0,4,2,1957,141014.83329440118,954.7130919966396,Santa Monica,Rented
8814,Apartment,Seattle,1665.0,1,3,1957,1776854.3488895195,5628.949693940729,Capitol Hill,Sold
8815,House,Los Angeles,2858.0,5,2,2015,1114316.980220498,5967.4310577411625,Beverly Hills,Rented
8816,House,Seattle,3738.0,2,3,1977,1210302.002138621,6290.761689373604,Downtown,Sold
8817,Apartment,Seattle,2650.0,1,2,1993,387527.60367436276,2246.8019791785164,Downtown,Rented
8818,Condo,Los Angeles,2575.0,4,2,1965,1627572.633020148,5275.248501724805,Santa Monica,Sold
8819,House,Seattle,4167.0,5,1,2013,1109797.563997518,5294.272977428607,Downtown,Available
8820,Townhouse,Seattle,2681.0,4,2,1986,268227.2262309772,1332.0847083189226,Queen Anne,Sold
8821,House,Seattle,558.0,1,1,1982,1431745.4384236208,6303.2878574295455,Queen Anne,Rented
8822,Condo,Chicago,2458.0,5,3,1957,1028974.3950002515,4940.536834944922,Lincoln Park,Sold
8823,Townhouse,Miami,684.0,1,2,1983,735854.5019402468,4232.104232631654,Little Havana,Rented
8824,Condo,Seattle,3119.0,4,2,1962,1851005.2036596655,797.902390661865,Capitol Hill,Sold
8825,Apartment,Miami,2180.0,5,3,1965,1660428.263073902,3937.9084410669325,Downtown,Sold
8826,Townhouse,Miami,1077.0,5,3,1985,181309.25874360334,6880.190870373188,South Beach,Available
8827,Condo,Chicago,4454.0,5,2,2003,1427393.4728730288,3290.6641796447584,Lincoln Park,Rented
8828,Townhouse,Miami,4777.0,4,2,1988,427055.91985323105,7846.848646859468,Little Havana,Sold
8829,Condo,San Francisco,570.0,3,1,2002,131689.17515354382,6401.809234758886,Downtown,Rented
8830,Townhouse,New York,1055.0,4,1,1983,,6677.560298744647,Brooklyn,Sold
8831,Condo,Chicago,1351.0,2,2,1967,190734.01786499203,4911.026493634608,The Loop,Sold
8832,Apartment,New York,1718.0,3,2,1990,1312646.2355588542,2606.317463756166,Bronx,Rented
8833,Townhouse,San Francisco,4140.0,4,3,1985,1539164.518585279,3518.585487096384,Downtown,Available
8834,Townhouse,Los Angeles,2412.0,2,3,1954,438477.5426683778,5134.414361018363,Hollywood,Available
8835,Townhouse,Los Angeles,3230.0,1,1,1977,497767.6440793449,7138.504327144131,Beverly Hills,Rented
8836,Townhouse,Seattle,2865.0,2,1,1998,354718.2885609346,5949.864510057826,Downtown,Rented
8837,Apartment,Los Angeles,766.0,5,3,2018,1168497.843881347,3201.222411692,Hollywood,Sold
8838,Townhouse,Chicago,4416.0,3,3,2017,1029739.7049943705,2433.6751422193684,Lincoln Park,Sold
8839,House,Los Angeles,1900.0,4,3,1952,111687.51558839851,5252.335849131462,Beverly Hills,Sold
8840,Apartment,Chicago,4193.0,4,3,1982,802301.4237436831,1106.3390582762868,The Loop,Sold
8841,House,Chicago,2826.0,5,3,2006,267287.5249049085,3309.495004425051,Hyde Park,Sold
8842,Townhouse,New York,3301.0,3,3,2001,1200073.2500716601,2379.858368788221,Bronx,Rented
8843,Condo,Los Angeles,2534.0,3,1,2016,1000196.0897784486,7026.701881359297,Beverly Hills,Sold
8844,House,Miami,3330.0,5,3,2021,971894.959547906,5422.15452417132,Downtown,Sold
8845,Townhouse,Los Angeles,1484.0,3,2,1972,,1407.2239981693365,Santa Monica,Sold
8846,House,Los Angeles,4599.0,5,2,2019,972799.9751950965,4333.6498319569255,Santa Monica,Sold
8847,Townhouse,Los Angeles,1575.0,2,2,1976,1023743.6258765882,6419.390096449948,Hollywood,Rented
8848,Townhouse,Seattle,1523.0,5,2,1983,1302001.3337190202,1323.3507028468048,Queen Anne,Sold
8849,Townhouse,Miami,4397.0,4,1,2014,672575.739703179,4789.914757994833,South Beach,Rented
8850,Condo,Miami,779.0,1,2,1985,1881066.357728372,6184.523406737844,South Beach,Sold
8851,House,Chicago,1611.0,2,1,1958,634808.3301116137,2066.8460226317875,Lincoln Park,Sold
8852,Apartment,Miami,1683.0,4,2,1974,1836173.7856166072,7464.942297469647,Little Havana,Sold
8853,Apartment,Chicago,2575.0,2,3,1967,1645995.0012518987,4642.563742076784,Lincoln Park,Rented
8854,Apartment,New York,4099.0,4,3,1976,1821868.1023349466,5239.6281217769865,Manhattan,Sold
8855,Apartment,Chicago,4442.0,3,3,1958,448229.8920994968,3148.184535739912,Lincoln Park,Rented
8856,Townhouse,Los Angeles,771.0,5,3,2005,539401.4165243942,6305.036344797858,Hollywood,Rented
8857,House,San Francisco,1623.0,4,1,1996,1710854.9179677083,4989.887731098741,Downtown,Sold
8858,House,San Francisco,4479.0,4,3,1998,1918627.4612913355,7382.254528981346,Mission District,Sold
8859,Condo,Seattle,1727.0,3,3,1963,1531097.019547869,4135.990046832687,Capitol Hill,Sold
8860,House,Los Angeles,689.0,1,1,1971,1312209.825175615,5054.111550379435,Santa Monica,Rented
8861,House,Chicago,1045.0,1,2,2008,1637870.838451349,4813.596922697549,Lincoln Park,Rented
8862,House,Los Angeles,2841.0,5,1,1983,179034.64774789877,4834.272174560904,Hollywood,Sold
8863,Condo,Seattle,4466.0,3,2,1997,1723250.4554036898,5857.492630256229,Downtown,Available
8864,Apartment,Miami,4514.0,2,3,2018,634142.3903103394,1286.9010608722951,Little Havana,Rented
8865,House,Chicago,1268.0,4,1,1979,207646.9778504177,5024.9342807262165,Lincoln Park,Sold
8866,Condo,Los Angeles,4275.0,5,2,1950,1395036.2134731915,3637.744189738657,Beverly Hills,Sold
8867,Condo,Miami,3231.0,1,1,1975,1530292.717596545,3878.8585432853715,Little Havana,Sold
8868,Townhouse,Seattle,1510.0,2,2,2020,1291647.5681814067,3755.5887025100474,Downtown,Sold
8869,Condo,Miami,964.0,3,3,1956,765265.3231059193,1330.3956932214564,Downtown,Sold
8870,Apartment,Chicago,3100.0,4,3,1954,322690.78551888454,609.9014289037267,Lincoln Park,Rented
8871,House,Seattle,1416.0,4,3,2013,1561082.1657538987,1301.7711134899423,Queen Anne,Rented
8872,Condo,Seattle,1952.0,1,2,1972,189977.85043183784,3765.877885230711,Capitol Hill,Sold
8873,Apartment,Seattle,3968.0,1,3,1957,1543424.9093819414,3331.8986121142466,Capitol Hill,Available
8874,Condo,New York,4789.0,5,1,1996,1919153.975868028,1562.4034346765204,Brooklyn,Sold
8875,Condo,Seattle,565.0,4,2,1990,1993946.1243647244,5927.518966056383,Queen Anne,Rented
8876,Condo,New York,3102.0,4,1,1997,852981.7912152237,5860.051763725644,Brooklyn,Rented
8877,Condo,Miami,2225.0,4,2,2019,306459.4202623245,7334.966780832738,South Beach,Rented
8878,Condo,New York,1999.0,4,2,2015,279610.28107016796,6861.937843211336,Brooklyn,Rented
8879,Apartment,Miami,2404.0,2,1,1998,1033910.8262146275,6709.717746694757,Downtown,Sold
8880,House,New York,4464.0,3,3,1951,1604333.4472783278,6514.496203898642,Bronx,Available
8881,,Miami,3309.0,2,1,2012,190968.78561671314,7113.026224713222,South Beach,Rented
8882,House,Miami,4590.0,3,3,1962,419821.66586317366,4357.459639203313,Little Havana,Sold
8883,House,Seattle,1386.0,2,1,1982,1218372.521488975,1086.586738829043,Capitol Hill,Rented
8884,Apartment,Seattle,4308.0,5,2,1974,262367.7252774068,4749.828856977387,Queen Anne,Rented
8885,Townhouse,Miami,4677.0,3,1,1978,1768981.8141050583,6848.771100657696,Little Havana,Rented
8886,Townhouse,Seattle,2460.0,4,1,1986,1055887.2155252066,1212.272657102325,Capitol Hill,Rented
8887,Apartment,Miami,3247.0,3,2,1990,834988.4481721909,6652.577631723302,Little Havana,Sold
8888,Apartment,Seattle,543.0,4,3,1984,125141.12037624873,1531.7486236769792,Queen Anne,Available
8889,Condo,San Francisco,4342.0,5,3,1952,314677.4319210636,694.4932958530052,Downtown,Rented
8890,,New York,2388.0,3,2,1996,1672454.7808528184,5766.514415892832,Brooklyn,Available
8891,Condo,Miami,4398.0,1,3,2011,1428030.141926276,5337.833452869457,South Beach,Sold
8892,House,Los Angeles,4392.0,4,3,1967,138732.64366605994,7085.917421909972,Santa Monica,Available
8893,Condo,Seattle,1219.0,3,3,2006,1950548.6721613375,5470.651432674339,Downtown,Available
8894,Townhouse,Seattle,1190.0,2,2,2001,771182.9760214487,2476.0933671041153,Queen Anne,Sold
8895,House,Chicago,2445.0,3,2,2022,1252142.6090389974,7410.14902589106,The Loop,Sold
8896,Condo,Los Angeles,609.0,4,1,1997,1472943.246812565,7270.601241731611,Hollywood,Rented
8897,House,Los Angeles,4814.0,1,1,1969,1917384.5058432887,7569.996556626735,Santa Monica,Rented
8898,Townhouse,San Francisco,1014.0,1,1,1961,1791823.0589515194,6038.941460527407,Downtown,Rented
8899,Condo,New York,1136.0,2,3,1982,1235087.0005546089,7021.965912572857,Queens,Sold
8900,Townhouse,San Francisco,3828.0,5,1,2019,364766.29484870477,2307.6511246481978,SoMa,Sold
8901,Townhouse,New York,1126.0,1,3,2019,1705540.9186690906,4889.997432824804,Brooklyn,Rented
8902,,Miami,569.0,5,3,1997,1651830.171547463,2507.7278149793437,Little Havana,Sold
8903,Condo,San Francisco,3006.0,4,3,1972,1314369.2461410905,2955.3812010385577,Mission District,Sold
8904,Apartment,Chicago,4389.0,3,1,1995,1979538.8043908114,6705.878709788535,Lincoln Park,Sold
8905,Condo,New York,4299.0,5,1,1956,1103764.4277425446,5828.7518751626885,Queens,Rented
8906,Townhouse,San Francisco,2350.0,4,1,1975,506093.1327445135,7446.734112908432,Downtown,Rented
8907,Condo,Chicago,4819.0,4,3,2016,582159.5080577268,6367.762675845077,The Loop,Rented
8908,Townhouse,Los Angeles,3378.0,4,3,2006,872557.762178216,2678.8776754606397,Hollywood,Sold
8909,Apartment,Seattle,3852.0,2,2,1974,903137.4673727552,7117.865053857435,Downtown,Sold
8910,House,Miami,4477.0,2,2,2016,1679196.9675036147,1071.461127618117,Downtown,Sold
8911,Apartment,Miami,2134.0,5,3,1988,1785197.248862411,1112.1011822900791,Downtown,Available
8912,Apartment,Los Angeles,3976.0,4,2,2017,827205.1917895402,2548.8882055483473,Santa Monica,Sold
8913,House,San Francisco,3043.0,5,3,1987,1896072.1565676965,6537.819770390514,SoMa,Available
8914,Condo,Seattle,1268.0,1,2,1994,1863361.5868174648,7455.88391784771,Downtown,Rented
8915,House,Los Angeles,3103.0,5,3,2013,880091.681340229,5342.119120415897,Hollywood,Sold
8916,Condo,Chicago,1491.0,3,2,2003,1749332.9716617304,7461.8836700084885,The Loop,Sold
8917,Condo,Seattle,2228.0,4,3,2020,314357.73215937125,5002.012959888296,Capitol Hill,Rented
8918,Townhouse,New York,2528.0,5,1,1962,1071344.354410545,7491.668763195508,Bronx,Sold
8919,Townhouse,San Francisco,2029.0,2,2,1999,1454081.435171016,3683.1276196703548,Downtown,Rented
8920,House,Seattle,988.0,3,3,1992,756580.0666520303,7791.826817508496,Downtown,Sold
8921,Apartment,New York,4652.0,5,1,1956,143874.0130470186,2079.4149643872324,Manhattan,Sold
8922,House,Los Angeles,1011.0,5,3,1993,205381.9321152158,2238.949804223423,Hollywood,Rented
8923,Condo,Miami,3819.0,5,1,2013,1799666.5026305723,2334.9646068593556,South Beach,Rented
8924,Townhouse,Seattle,2651.0,2,3,1956,1085135.1561470297,1759.8432414125155,Capitol Hill,Rented
8925,House,Seattle,3104.0,5,3,1959,389362.51839576033,4307.44132489707,Queen Anne,Sold
8926,House,New York,2607.0,1,3,2018,1814022.0639428133,4571.705154786987,Bronx,Sold
8927,Townhouse,New York,1234.0,1,2,2011,1890148.462126624,6339.7422099948835,Queens,Sold
8928,Townhouse,Miami,3809.0,1,1,1968,719532.641812397,2788.608257512066,South Beach,Rented
8929,Townhouse,New York,870.0,5,1,1982,1213373.5218796248,7333.466746160905,Brooklyn,Sold
8930,Condo,New York,2573.0,3,1,2011,,6748.77385158511,Brooklyn,Sold
8931,Townhouse,Seattle,4705.0,2,2,2016,1477998.2759102196,6123.320459288118,Downtown,Rented
8932,Apartment,Miami,2801.0,1,2,1956,1901067.7792987074,7860.9224976333335,Little Havana,Rented
8933,House,Miami,2330.0,1,1,1979,152928.51941331886,696.7254432004928,Little Havana,Sold
8934,Townhouse,Seattle,2359.0,3,2,1985,994654.6318883266,7911.534091527833,Downtown,Available
8935,Townhouse,Los Angeles,1416.0,1,2,1965,1618241.231396001,2257.9198589305206,Hollywood,Rented
8936,Condo,Los Angeles,3675.0,2,1,1968,1409427.5011715733,812.4693131186621,Santa Monica,Sold
8937,Condo,Seattle,3162.0,3,3,1984,446246.99659961945,3865.168725719692,Downtown,Sold
8938,House,New York,3134.0,4,3,1987,845168.0559561648,5647.339322875749,Bronx,Rented
8939,Apartment,San Francisco,1737.0,2,1,2007,989737.7585810202,2712.9346332105897,Mission District,Rented
8940,House,Los Angeles,2660.0,2,2,2005,1515446.744574371,3858.574374559591,Beverly Hills,Rented
8941,Townhouse,Los Angeles,1835.0,5,2,2012,972291.3961172785,2276.2851240001464,Santa Monica,Sold
8942,Apartment,Seattle,3116.0,4,1,1997,696571.386270565,509.61342262315674,Downtown,Sold
8943,Apartment,Seattle,3443.0,4,1,2015,888505.396797294,7205.213319974668,Capitol Hill,Sold
8944,Apartment,San Francisco,1261.0,3,1,2012,1937090.6716682233,3216.647934149968,SoMa,Rented
8945,Apartment,San Francisco,4218.0,1,1,2008,188861.28200016802,1598.7650763961938,SoMa,Sold
8946,House,Miami,3200.0,4,2,2000,734208.0635840065,3389.571559234378,Little Havana,Sold
8947,,Seattle,2631.0,3,3,2014,476155.6482764238,604.9381694997095,Queen Anne,Rented
8948,Condo,Los Angeles,2453.0,4,1,2015,860956.628195038,1102.9227097349053,Beverly Hills,Sold
8949,Townhouse,Chicago,1448.0,2,2,2001,1212931.6612382985,4680.622653350128,Hyde Park,Rented
8950,Condo,Chicago,801.0,4,1,2014,469136.1698190575,2190.266980868056,The Loop,Rented
